Year,Make,Model,Class,Drive,Transmission,Engine Cylinders,Engine Index,Engine Displacement,Turbocharger,Supercharger,Fuel Type,Combined MPG,City MPG,Highway MPG,Annual Fuel Cost
2011,BMW,330e,Compact Cars,Rear-Wheel Drive,Automatic (S8),4,330,2,Yes,No,Premium Gasoline,31,28,36,2350
2011,Chevrolet,Volt,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,1,1.5,No,No,Regular Gasoline,42,43,42,2350
2011,Ford,Escape FWD FFV,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),4,260,2.5,No,No,Regular Gasoline,24,21,29,1700
2011,Ford,Fusion Energi Plug-in Hybrid,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,12,2,No,No,Regular Gasoline,42,43,41,1250
2011,Chevrolet,Equinox FWD,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,4,165,2.4,No,No,Regular Gasoline,25,21,31,1750
2011,GMC,Terrain FWD,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,4,166,2.4,No,No,Regular Gasoline,25,21,31,1700
2011,Chevrolet,Equinox AWD,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 6-Speed,4,621,2.4,No,No,Regular Gasoline,23,20,28,1900
2011,Mercedes-Benz,GLE550e 4matic,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 7-Speed,6,333,3,Yes,No,Premium Gasoline,21,20,23,1400
2011,Ford,Explorer 2WD FFV,Standard Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic (S6),6,201,3.5,No,No,Regular Gasoline,20,17,24,1550
2011,Ford,Explorer AWD FFV,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S6),6,200,3.5,No,No,Regular Gasoline,19,16,23,1200
2011,Chevrolet,Silverado C15 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,6,619,4.3,No,No,Regular Gasoline,20,18,24,1500
2011,GMC,Sierra C15 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,6,620,4.3,No,No,Regular Gasoline,20,18,24,1750
2011,GMC,Sierra C15 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,629,5.3,No,No,Regular Gasoline,19,16,23,1500
2011,Chevrolet,Silverado K15 4WD,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,8,634,5.3,No,No,Regular Gasoline,18,16,22,1400
2011,Chevrolet,Silverado K15 4WD,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,6,638,4.3,No,No,Regular Gasoline,19,17,22,1600
2011,GMC,Sierra K15 4WD,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,8,637,5.3,No,No,Regular Gasoline,18,16,22,1750
2011,GMC,Sierra K15 4WD,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 6-Speed,6,639,4.3,No,No,Regular Gasoline,19,17,22,1850
2011,Chevrolet,Tahoe C1500 2WD,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,624,5.3,No,No,Regular Gasoline,19,16,23,1950
2011,Chevrolet,Suburban C1500 2WD,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,625,5.3,No,No,Regular Gasoline,19,16,23,1850
2011,GMC,Yukon C1500 2WD,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,627,5.3,No,No,Regular Gasoline,19,16,23,1850
2011,GMC,Yukon C1500 XL 2WD,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,628,5.3,No,No,Regular Gasoline,19,16,23,1950
2011,Chevrolet,Tahoe K1500 4WD,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 6-Speed,8,632,5.3,No,No,Regular Gasoline,18,16,22,1850
2011,Chevrolet,Suburban K1500 4WD,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 6-Speed,8,633,5.3,No,No,Regular Gasoline,18,15,22,1950
2011,GMC,Yukon K1500 XL 4WD,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 6-Speed,8,635,5.3,No,No,Regular Gasoline,18,15,22,850
2011,GMC,Yukon K1500 4WD,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 6-Speed,8,636,5.3,No,No,Regular Gasoline,18,16,22,1300
2011,Volvo,XC90 AWD PHEV,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),4,54,2,Yes,Yes,Premium Gasoline,25,24,27,1500
2011,Audi,A5 quattro,Subcompact Cars,All-Wheel Drive,Automatic (S8),4,53,2,Yes,No,Premium Gasoline,25,22,30,1500
2012,Audi,A5 Cabriolet quattro,Subcompact Cars,All-Wheel Drive,Automatic (S8),4,54,2,Yes,No,Premium Gasoline,24,21,29,1600
2012,Audi,Q5,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),4,55,2,Yes,No,Premium Gasoline,22,20,27,1650
2012,Chevrolet,Impala,Large Cars,Front-Wheel Drive,Automatic (S6),6,167,3.6,No,No,Regular Gasoline,22,19,28,1100
2012,Ford,Transit Connect Van FFV,Special Purpose Vehicle 2WD,Front-Wheel Drive,Automatic (S6),4,225,2.5,No,No,Regular Gasoline,23,20,27,1500
2012,Ford,Transit Connect Wagon LWB FFV,Special Purpose Vehicle 2WD,Front-Wheel Drive,Automatic (S6),4,227,2.5,No,No,Regular Gasoline,22,19,27,1650
2012,Ford,Transit Connect Wagon FFV,Special Purpose Vehicle 2WD,Front-Wheel Drive,Automatic (S6),4,229,2.5,No,No,Regular Gasoline,22,19,27,1750
2012,Dodge,Journey,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 6-Speed,6,26,3.6,No,No,Regular Gasoline,19,17,25,1850
2012,Porsche,Cayenne S e-Hybrid,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Auto(AM8),6,441,3,No,Yes,Premium Gasoline,22,21,24,900
2012,Ford,Transit T150 Wagon FFV,"Vans, Passenger Type",Rear-Wheel Drive,Automatic (S6),6,259,3.7,No,No,Regular Gasoline,16,14,18,1450
2012,Dodge,Grand Caravan,Minivan - 2WD,Front-Wheel Drive,Automatic 6-Speed,6,646,3.6,No,No,Regular Gasoline,20,17,25,1750
2012,Jeep,Cherokee FWD,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 9-Speed,4,29,2.4,No,No,Regular Gasoline,25,21,30,1850
2012,Jeep,Cherokee 4WD,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic 9-Speed,4,513,2.4,No,No,Regular Gasoline,23,21,28,2050
2012,Chevrolet,Silverado C15 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,8,626,5.3,No,No,Regular Gasoline,19,16,23,2200
2012,Mercedes-Benz,GLE350 4matic,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 7-Speed,6,821,3.5,No,No,Premium Gasoline,19,18,22,2200
2012,Ram,1500 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 8-Speed,6,681,3.6,No,No,Regular Gasoline,20,17,25,1950
2012,Ram,1500 4WD,Standard Pickup Trucks 4WD,4-Wheel Drive,Automatic 8-Speed,6,690,3.6,No,No,Regular Gasoline,19,16,23,1750
2012,BMW,740e xDrive,Large Cars,All-Wheel Drive,Automatic (S8),4,740,2,Yes,No,Premium Gasoline,27,25,29,2050
2012,Hyundai,Sonata Plug-in Hybrid,Midsize Cars,Front-Wheel Drive,Auto(AM6),4,42,2,No,No,Regular Gasoline,39,38,40,1850
2012,BMW,330e,Compact Cars,Rear-Wheel Drive,Automatic (S8),4,332,2,Yes,No,Premium Gasoline,30,28,34,1200
2012,Chrysler,200,Midsize Cars,Front-Wheel Drive,Automatic 9-Speed,4,2,2.4,No,No,Regular Gasoline,27,23,36,1150
2012,Chrysler,200,Midsize Cars,Front-Wheel Drive,Automatic 9-Speed,6,68,3.6,No,No,Regular Gasoline,23,19,31,1250
2012,Chrysler,200 AWD,Midsize Cars,All-Wheel Drive,Automatic 9-Speed,6,71,3.6,No,No,Regular Gasoline,22,18,28,850
2012,Toyota,Tundra 2WD FFV,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic (S6),8,9,5.7,No,No,Regular Gasoline,15,13,18,1850
2012,Toyota,Tundra 4WD FFV,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic (S6),8,10,5.7,No,No,Regular Gasoline,15,13,17,1650
2012,Mercedes-Benz,GLA250 4matic,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Auto(AM7),4,35,2,Yes,No,Premium Gasoline,26,23,31,1500
2012,BMW,X5 xDrive40e,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Automatic (S8),4,576,2,Yes,No,Premium Gasoline,24,23,25,1600
2012,Mercedes-Benz,CLA250 4matic,Compact Cars,4-Wheel Drive,Auto(AM7),4,36,2,Yes,No,Premium Gasoline,27,23,32,1600
2012,Audi,A3 e-tron,Compact Cars,Front-Wheel Drive,Auto(AM-S6),4,86,1.4,Yes,No,Premium Gasoline,34,33,36,2200
2012,BMW,i3 REX  (94 Amp-hour battery),Subcompact Cars,Rear-Wheel Drive,Automatic (A1),2,103,0.6,No,No,Premium Gasoline,35,36,33,1750
2012,BMW,i8,Subcompact Cars,All-Wheel Drive,Automatic 6-Speed,3,108,1.5,Yes,No,Premium Gasoline,28,28,29,1850
2012,Ford,F150 Pickup 2WD FFV,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic (S6),8,206,5,No,No,Regular Gasoline,18,15,22,1950
2012,Ford,F150 5.0L 2WD FFV GVWR>7599 LBS,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic (S6),8,208,5,No,No,Regular Gasoline,16,14,20,1850
2012,Ford,F150 Pickup 2WD FFV,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 6-Speed,6,222,3.5,No,No,Regular Gasoline,20,18,24,1400
2012,Ford,F150 Pickup 4WD FFV,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic (S6),8,207,5,No,No,Regular Gasoline,17,15,21,1850
2012,Ford,F150 5.0L 4WD FFV GVWR>7599 LBS,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic (S6),8,209,5,No,No,Regular Gasoline,16,14,19,1850
2012,Ford,F150 Pickup 4WD FFV,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic 6-Speed,6,223,3.5,No,No,Regular Gasoline,19,17,23,1950
2012,Ford,F150 4WD FFV BASE PAYLOAD LT TIRE,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic (S6),8,342,5,No,No,Regular Gasoline,17,15,20,1950
2012,Toyota,Sequoia 4WD FFV,Standard Sport Utility Vehicle 4WD,Part-time 4-Wheel Drive,Automatic (S6),8,8,5.7,No,No,Regular Gasoline,14,13,17,900
2012,Nissan,Frontier 2WD FFV,Small Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 5-Speed,6,291,4,No,No,Regular Gasoline,18,16,22,1500
2012,Nissan,Frontier 4WD FFV,Small Pickup Trucks 4WD,Part-time 4-Wheel Drive,Automatic 5-Speed,6,292,4,No,No,Regular Gasoline,17,15,21,1400
2012,Jeep,Renegade 2WD,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Automatic 9-Speed,4,27,2.4,No,No,Regular Gasoline,25,22,30,1400
2012,Kia,Optima Plug-in Hybrid,Midsize Cars,Front-Wheel Drive,Auto(AM6),4,25,2,No,No,Regular Gasoline,40,38,43,850
2012,Chrysler,300 AWD,Large Cars,All-Wheel Drive,Automatic 8-Speed,6,695,3.6,No,No,Regular Gasoline,21,18,27,1550
2012,Dodge,Charger AWD,Large Cars,All-Wheel Drive,Automatic 8-Speed,6,748,3.6,No,No,Regular Gasoline,21,18,27,1650
2012,Mercedes-Benz,GLE550e 4matic,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Automatic 7-Speed,6,333,3,Yes,No,Premium Gasoline,21,20,23,2250
2012,Mercedes-Benz,S550e,Large Cars,Rear-Wheel Drive,Automatic 7-Speed,6,201,3,Yes,No,Premium Gasoline,26,24,30,2000
2012,Ford,Focus FWD FFV,Compact Cars,Front-Wheel Drive,Auto(AM6),4,241,2,No,No,Regular Gasoline,31,26,38,1650
2012,Ford,Focus FWD FFV,Compact Cars,Front-Wheel Drive,Auto(AM-S6),4,242,2,No,No,Regular Gasoline,29,26,36,1950
2012,Ford,Focus FWD FFV,Compact Cars,Front-Wheel Drive,Manual 5-Speed,4,243,2,No,No,Regular Gasoline,28,25,34,2050
2012,Ford,Taurus AWD FFV,Large Cars,All-Wheel Drive,Automatic (S6),6,285,3.5,No,No,Regular Gasoline,19,17,24,1900
2012,Ford,Taurus FWD FFV,Large Cars,Front-Wheel Drive,Automatic (S6),6,286,3.5,No,No,Regular Gasoline,21,18,27,1750
2012,Chrysler,Pacifica Plug-in Hybrid,Minivan - 2WD,Front-Wheel Drive,Automatic (variable gear ratios),6,539,3.6,No,No,Regular Gasoline,32,32,33,1850
2012,Chrysler,300,Large Cars,Rear-Wheel Drive,Automatic 8-Speed,6,693,3.6,No,No,Regular Gasoline,23,19,30,650
2012,Dodge,Charger,Large Cars,Rear-Wheel Drive,Automatic 8-Speed,6,708,3.6,No,No,Regular Gasoline,23,19,30,2500
2012,Mercedes-Benz,C350e,Compact Cars,Rear-Wheel Drive,Automatic 7-Speed,4,102,2,Yes,No,Premium Gasoline,30,28,32,2350
2012,Ford,C-MAX Energi Plug-In Hybrid,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,264,2,No,No,Regular Gasoline,39,41,38,2350
2012,Toyota,Prius Prime,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),4,108,1.8,No,No,Regular Gasoline,54,55,53,1700
2012,Chevrolet,Cavalier (Bi-fuel CNG),Subcompact Cars,Front-Wheel Drive,Automatic 3-Speed,4,0,2.2,No,No,Natural Gas,20,18,25,1550
2012,Ford,Taurus,Large Cars,Front-Wheel Drive,Automatic 4-Speed,6,0,3,No,No,E85,15,12,19,2250
2012,Ford,Taurus Wagon,Midsize Station Wagons,Front-Wheel Drive,Automatic 4-Speed,6,0,3,No,No,E85,14,12,18,2250
2012,Ford,Ranger 2WD FFV,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 4-Speed,6,0,3,No,No,E85,12,11,15,2650
2012,Ford,Ranger 2WD FFV,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Manual 5-Speed,6,0,3,No,No,E85,13,12,16,2400
2012,Mazda,B3000 FFV 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 4-Speed,6,0,3,No,No,E85,12,11,15,2250
2012,Mazda,B3000 FFV 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Manual 5-Speed,6,0,3,No,No,E85,13,12,16,2400
2012,Mazda,B3000 FFV 4WD,Standard Pickup Trucks 4WD,4-Wheel or All-Wheel Drive,Automatic 4-Speed,6,0,3,No,No,E85,11,10,13,2250
2012,Mazda,B3000 FFV 4WD,Standard Pickup Trucks 4WD,4-Wheel or All-Wheel Drive,Manual 5-Speed,6,0,3,No,No,E85,13,12,15,1950
2012,Ford,Explorer 2WD,Sport Utility Vehicle - 2WD,Rear-Wheel Drive,Automatic 5-Speed,6,0,4,No,No,E85,11,10,12,2050
2012,Ford,Ranger 4WD FFV,Standard Pickup Trucks 4WD,4-Wheel or All-Wheel Drive,Automatic 4-Speed,6,0,3,No,No,E85,12,11,14,2400
2012,Ford,Ranger 4WD FFV,Standard Pickup Trucks 4WD,4-Wheel or All-Wheel Drive,Manual 5-Speed,6,0,3,No,No,E85,13,12,15,2250
2012,Plymouth,Voyager/Grand Voyager 2WD,Minivan - 2WD,Front-Wheel Drive,Automatic 4-Speed,6,0,3.3,No,No,E85,13,12,17,2650
2012,Dodge,Caravan/Grand Caravan 2WD,Minivan - 2WD,Front-Wheel Drive,Automatic 4-Speed,6,0,3.3,No,No,E85,13,12,17,2250
2012,Chrysler,Town and Country/Voyager/Grand Voy. 2WD,Minivan - 2WD,Front-Wheel Drive,Automatic 4-Speed,6,0,3.3,No,No,E85,13,12,17,2250
2012,Chevrolet,Cavalier (Bi-fuel CNG),Subcompact Cars,Front-Wheel Drive,Automatic 4-Speed,4,0,2.2,No,No,Natural Gas,21,18,26,1450
2012,Ford,Taurus Wagon FFV,Midsize Station Wagons,Front-Wheel Drive,Automatic 4-Speed,6,0,3,No,No,E85,14,12,18,2050
2012,Chevrolet,S10 Pickup 2WD FFV,Small Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 4-Speed,4,0,2.2,No,No,E85,14,12,18,1800
2012,Chevrolet,S10 Pickup 2WD FFV,Small Pickup Trucks 2WD,Rear-Wheel Drive,Manual 5-Speed,4,0,2.2,No,No,E85,16,14,18,2250
2012,GMC,Sonoma 2WD (FFV),Small Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 4-Speed,4,0,2.2,No,No,E85,14,12,18,2250
2012,GMC,Sonoma 2WD (FFV),Small Pickup Trucks 2WD,Rear-Wheel Drive,Manual 5-Speed,4,0,2.2,No,No,E85,16,14,18,2400
2012,Isuzu,Hombre Pickup 2WD (FFV),Small Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 4-Speed,4,0,2.2,No,No,E85,14,12,18,2650
2012,Isuzu,Hombre Pickup 2WD (FFV),Small Pickup Trucks 2WD,Rear-Wheel Drive,Manual 5-Speed,4,0,2.2,No,No,E85,16,14,18,2400
2012,Ford,Explorer USPS 4WD FFV,Sport Utility Vehicle - 4WD,4-Wheel or All-Wheel Drive,Automatic 5-Speed,6,0,4,No,No,E85,11,10,13,2650
2012,Ford,F150 Dual-fuel 2WD (CNG),Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 4-Speed,8,0,5.4,No,No,Natural Gas,11,10,13,2800
2012,Ford,F150 Dual-fuel 4WD (CNG),Standard Pickup Trucks 4WD,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,0,5.4,No,No,Natural Gas,11,10,13,3650
2012,Ford,F150 Dual-fuel 2WD (LPG),Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 4-Speed,8,0,5.4,No,No,Propane,11,11,12,2800
2012,Ford,F150 Dual-fuel 4WD (LPG),Standard Pickup Trucks 4WD,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,0,5.4,No,No,Propane,11,11,12,3650
2012,Ford,Taurus FFV,Large Cars,Front-Wheel Drive,Automatic 4-Speed,6,0,3,No,No,E85,14,12,18,2400
2012,Mercury,Sable (FFV),Midsize Cars,Front-Wheel Drive,Automatic 4-Speed,6,0,3,No,No,E85,14,12,18,2050
2012,Mercury,Sable Wagon (FFV),Midsize Station Wagons,Front-Wheel Drive,Automatic 4-Speed,6,0,3,No,No,E85,14,12,18,2050
2012,Ford,Explorer USPS 2WD FFV,Sport Utility Vehicle - 2WD,Rear-Wheel Drive,Automatic 5-Speed,6,0,4,No,No,E85,12,11,14,2050
2012,Ford,Explorer Sport 2WD FFV,Sport Utility Vehicle - 2WD,Rear-Wheel Drive,Automatic 5-Speed,6,0,4,No,No,E85,12,11,14,1800
2012,Ford,Explorer Sport 4WD FFV,Sport Utility Vehicle - 4WD,4-Wheel or All-Wheel Drive,Automatic 5-Speed,6,0,4,No,No,E85,11,10,13,2050
2012,Mazda,B3000 (FFV) Ethanol 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 5-Speed,6,0,3,No,No,E85,12,11,14,1800
2012,Ford,Ranger 2WD FFV,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 5-Speed,6,0,3,No,No,E85,12,11,14,2400
2012,Chrysler,Town and Country/Voyager/Grand Voy. 2WD,Minivan - 2WD,Front-Wheel Drive,Automatic 4-Speed,6,0,3.3,No,No,E85,13,11,16,2050
2012,Dodge,Caravan/Grand Caravan 2WD,Minivan - 2WD,Front-Wheel Drive,Automatic 4-Speed,6,0,3.3,No,No,E85,13,11,16,2050
2012,Chevrolet,Cavalier Dual-fuel,Subcompact Cars,Front-Wheel Drive,Automatic 4-Speed,4,0,2.2,No,No,Natural Gas,21,18,25,1450
2012,Chevrolet,S10 Pickup 2WD FFV,Small Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 4-Speed,4,0,2.2,No,No,E85,14,12,18,2050
2012,Chevrolet,S10 Pickup 2WD FFV,Small Pickup Trucks 2WD,Rear-Wheel Drive,Manual 5-Speed,4,0,2.2,No,No,E85,16,14,18,1800
2012,GMC,Sonoma 2WD (FFV),Small Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 4-Speed,4,0,2.2,No,No,E85,14,12,18,2900
2012,GMC,Sonoma 2WD (FFV),Small Pickup Trucks 2WD,Rear-Wheel Drive,Manual 5-Speed,4,0,2.2,No,No,E85,16,14,18,2900
2012,Isuzu,Hombre Pickup 2WD (FFV),Small Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 4-Speed,4,0,2.2,No,No,E85,14,12,18,2900
2012,Isuzu,Hombre Pickup 2WD (FFV),Small Pickup Trucks 2WD,Rear-Wheel Drive,Manual 5-Speed,4,0,2.2,No,No,E85,16,14,18,2900
2012,Ford,F150 Dual-fuel 2WD (CNG),Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 4-Speed,8,0,5.4,No,No,Natural Gas,11,10,13,2250
2012,Ford,F150 Dual-fuel 4WD (CNG),Standard Pickup Trucks 4WD,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,0,5.4,No,No,Natural Gas,11,10,13,2250
2012,Ford,F150 Dual-fuel 2WD (LPG),Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 4-Speed,8,0,5.4,No,No,Propane,11,11,12,2250
2012,Ford,F150 Dual-fuel 4WD (LPG),Standard Pickup Trucks 4WD,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,0,5.4,No,No,Propane,11,11,12,2400
2012,Chrysler,Town and Country/Voyager/Grand Voy. 2WD,Minivan - 2WD,Front-Wheel Drive,Automatic 4-Speed,6,0,3.3,No,No,E85,13,12,16,2650
2012,Dodge,Caravan/Grand Caravan 2WD,Minivan - 2WD,Front-Wheel Drive,Automatic 4-Speed,6,0,3.3,No,No,E85,13,12,16,2800
2012,Chrysler,Town and Country/Voyager/Grand Voy. 2WD,Minivan - 2WD,Front-Wheel Drive,Automatic 4-Speed,6,0,3.3,No,No,E85,13,12,16,3650
2012,Chevrolet,Suburban 1500 2WD,Sport Utility Vehicle - 2WD,Rear-Wheel Drive,Automatic 4-Speed,8,0,5.3,No,No,E85,10,9,13,2800
2012,Chevrolet,Tahoe 1500 2WD,Sport Utility Vehicle - 2WD,Rear-Wheel Drive,Automatic 4-Speed,8,0,5.3,No,No,E85,10,9,13,3650
2012,GMC,Yukon 1500 2WD,Sport Utility Vehicle - 2WD,Rear-Wheel Drive,Automatic 4-Speed,8,0,5.3,No,No,E85,10,9,13,2250
2012,GMC,Yukon XL 1500 2WD,Sport Utility Vehicle - 2WD,Rear-Wheel Drive,Automatic 4-Speed,8,0,5.3,No,No,E85,10,9,13,1950
2012,Chevrolet,Suburban 1500 4WD,Sport Utility Vehicle - 4WD,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,0,5.3,No,No,E85,10,9,12,2050
2012,Chevrolet,Tahoe 1500 4WD,Sport Utility Vehicle - 4WD,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,0,5.3,No,No,E85,10,9,12,2050
2012,GMC,Yukon 1500 4WD,Sport Utility Vehicle - 4WD,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,0,5.3,No,No,E85,10,9,12,1800
2012,GMC,Yukon XL 1500 4WD,Sport Utility Vehicle - 4WD,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,0,5.3,No,No,E85,10,9,12,2900
2012,Ford,Explorer 4WD FFV,Sport Utility Vehicle - 4WD,4-Wheel or All-Wheel Drive,Automatic 5-Speed,6,0,4,No,No,E85,11,10,13,2900
2012,Mercury,Mountaineer 4WD FFV,Sport Utility Vehicle - 4WD,4-Wheel or All-Wheel Drive,Automatic 5-Speed,6,0,4,No,No,E85,12,10,14,2900
2012,Mercury,Sable,Midsize Cars,Front-Wheel Drive,Automatic 4-Speed,6,0,3,No,No,E85,15,13,18,2900
2012,Ford,Taurus,Large Cars,Front-Wheel Drive,Automatic 4-Speed,6,0,3,No,No,E85,15,13,18,2050
2012,Ford,Taurus Wagon,Midsize Station Wagons,Front-Wheel Drive,Automatic 4-Speed,6,0,3,No,No,E85,14,12,18,1800
2012,Mercury,Sable Wagon,Midsize Station Wagons,Front-Wheel Drive,Automatic 4-Speed,6,0,3,No,No,E85,14,12,18,2250
2012,Ford,Explorer 2WD FFV,Sport Utility Vehicle - 2WD,Rear-Wheel Drive,Automatic 5-Speed,6,0,4,No,No,E85,12,10,15,2400
2012,Ford,Ranger 2WD FFV,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 5-Speed,6,0,3,No,No,E85,13,11,15,2400
2012,Mazda,B3000 FFV 2WD,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 5-Speed,6,0,3,No,No,E85,13,11,15,1950
2012,Mercury,Mountaineer 2WD FFV,Sport Utility Vehicle - 2WD,Rear-Wheel Drive,Automatic 5-Speed,6,0,4,No,No,E85,12,10,15,2050
2012,Ford,F150 Dual-fuel 2WD (LPG),Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 4-Speed,8,0,5.4,No,No,Propane,11,10,14,2650
2012,Ford,F150 Dual-fuel 4WD (LPG),Standard Pickup Trucks 4WD,4-Wheel or All-Wheel Drive,Automatic 4-Speed,8,0,5.4,No,No,Propane,11,10,14,2650
2012,Chrysler,Town and Country/Voyager/Grand Voy. 2WD,Minivan - 2WD,Front-Wheel Drive,Automatic 4-Speed,6,0,3.3,No,No,E85,13,11,16,2650
2012,Dodge,Caravan/Grand Caravan 2WD,Minivan - 2WD,Front-Wheel Drive,Automatic 4-Speed,6,0,3.3,No,No,E85,13,11,16,1350
2012,Chevrolet,Suburban 1500 2WD,Sport Utility Vehicle - 2WD,Rear-Wheel Drive,Automatic 4-Speed,8,0,5.3,No,No,E85,11,9,12,2650
2012,Chevrolet,Tahoe 1500 2WD,Sport Utility Vehicle - 2WD,Rear-Wheel Drive,Automatic 4-Speed,8,0,5.3,No,No,E85,11,10,13,2900
2012,GMC,Yukon 1500 2WD,Sport Utility Vehicle - 2WD,Rear-Wheel Drive,Automatic 4-Speed,8,0,5.3,No,No,E85,11,10,13,3100
2012,GMC,Yukon XL 1500 2WD,Sport Utility Vehicle - 2WD,Rear-Wheel Drive,Automatic 4-Speed,8,0,5.3,No,No,E85,11,9,12,2650
2012,Ford,Explorer 4WD FFV,Sport Utility Vehicle - 4WD,4-Wheel or All-Wheel Drive,Automatic 5-Speed,6,0,4,No,No,E85,11,10,14,2650
2012,Mercury,Mountaineer 4WD FFV,Sport Utility Vehicle - 4WD,4-Wheel or All-Wheel Drive,Automatic 5-Speed,6,0,4,No,No,E85,12,10,14,2650
2012,Ford,Explorer 2WD FFV,Sport Utility Vehicle - 2WD,Rear-Wheel Drive,Automatic 5-Speed,6,0,4,No,No,E85,12,10,14,2650
2012,Ford,Ranger 2WD FFV,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Automatic 5-Speed,6,0,3,No,No,E85,13,11,15,2650
