Year,Make,Model,Class,Drive,Transmission,Engine Cylinders,Engine Index,Engine Displacement,Turbocharger,Supercharger,Fuel Type,Combined MPG,City MPG,Highway MPG,Annual Fuel Cost
13,5,340,4,3,12,6,0,3.9,0,0,0,14,12,17,2650
13,22,19,12,5,13,8,0,5.6,0,0,0,10,9,13,2400
13,6,258,2,3,12,6,0,2.7,0,0,0,16,13,20,2900
13,22,21,13,1,13,8,0,5.6,0,0,0,10,9,12,2650
13,6,23,12,5,13,8,0,4.7,0,0,0,10,9,13,2400
13,6,24,13,1,13,8,0,4.7,0,0,0,10,8,12,2400
13,10,267,14,5,12,8,0,5.3,0,0,0,12,11,15,2650
13,5,282,14,5,12,8,0,5.3,0,0,0,12,11,15,2400
13,14,63,12,5,13,8,0,4.7,0,0,0,10,9,13,2400
13,14,64,13,1,13,8,0,4.7,0,0,0,10,9,12,2400
13,7,79,12,5,13,8,0,4.7,0,0,0,10,9,13,2400
13,7,80,13,1,13,8,0,4.7,0,0,0,10,8,12,2400
13,9,152,14,5,12,8,0,5.4,0,0,0,11,10,13,2900
13,9,153,15,1,12,8,0,5.4,0,0,0,10,9,12,2900
13,14,169,12,5,13,8,0,4.7,0,0,0,10,9,13,2900
13,14,170,13,1,13,8,0,4.7,0,0,0,10,9,12,2900
13,10,274,15,1,12,8,0,5.3,0,0,0,12,10,14,2250
13,5,289,15,1,12,8,0,5.3,0,0,0,12,10,14,2050
13,7,213,14,5,13,8,0,4.7,0,0,0,10,8,12,2050
13,7,215,15,1,13,8,0,4.7,0,0,0,10,8,12,2250
13,22,321,14,5,13,8,0,5.6,0,0,0,10,9,12,2900
13,22,323,15,1,13,8,0,5.6,0,0,0,10,9,12,2900
13,3,320,4,3,12,6,0,3.9,0,0,0,14,12,17,2900
13,28,223,4,3,12,6,0,3.9,0,0,0,14,12,17,2900
13,9,154,14,5,12,8,0,5.4,0,0,0,11,10,14,2050
13,6,260,18,3,12,6,0,2.7,0,0,0,15,13,19,2400
13,6,258,2,3,12,6,0,2.7,0,0,0,16,13,20,2400
13,7,30,2,3,12,6,0,2.7,0,0,0,16,13,20,2900
13,9,73,1,5,12,8,0,4.6,0,0,0,13,11,16,2900
13,20,172,1,5,12,8,0,4.6,0,0,0,13,11,16,1800
13,22,321,14,5,13,8,0,5.6,0,0,0,10,9,13,1800
13,22,323,15,1,13,8,0,5.6,0,0,0,10,9,12,2250
13,5,340,4,3,12,6,0,3.9,0,0,0,14,12,17,2400
13,22,19,12,5,13,8,0,5.6,0,0,0,10,9,13,2400
13,22,21,13,1,13,8,0,5.6,0,0,0,10,9,13,2400
13,5,180,1,3,12,6,0,3.5,0,0,0,16,14,21,2400
13,5,180,1,3,12,6,0,3.9,0,0,0,16,13,20,2400
13,5,282,14,5,12,8,0,5.3,0,0,0,13,11,15,2050
13,10,267,14,5,12,8,0,5.3,0,0,0,13,11,15,2900
13,5,289,15,1,12,8,0,5.3,0,0,0,12,11,14,2900
13,10,274,15,1,12,8,0,5.3,0,0,0,12,11,14,2650
13,5,135,21,5,12,8,0,5.3,0,0,0,10,9,12,2650
13,5,128,21,1,12,8,0,5.3,0,0,0,10,9,12,2900
13,10,249,21,5,12,8,0,5.3,0,0,0,10,9,12,2900
13,10,247,21,1,12,8,0,5.3,0,0,0,10,9,12,1800
13,5,26,12,5,12,8,0,5.3,0,0,0,12,11,15,1950
13,5,294,12,5,12,8,0,5.3,0,0,0,12,11,15,2250
13,5,302,12,5,12,8,0,5.3,0,0,0,12,11,15,1800
13,10,357,12,5,12,8,0,5.3,0,0,0,12,11,15,2250
13,10,372,12,5,12,8,0,5.3,0,0,0,12,11,15,2900
13,5,28,13,1,12,8,0,5.3,0,0,0,12,11,14,2900
13,5,296,13,1,12,8,0,5.3,0,0,0,12,11,14,2900
13,5,304,13,1,12,8,0,5.3,0,0,0,12,11,14,2900
13,10,359,13,1,12,8,0,5.3,0,0,0,12,11,14,2900
13,10,374,13,1,12,8,0,5.3,0,0,0,12,11,14,2900
13,14,64,13,1,13,8,0,4.7,0,0,0,10,9,12,2900
13,14,170,13,1,13,8,0,4.7,0,0,0,10,9,12,2900
13,5,341,20,5,12,8,0,5.3,0,0,0,10,9,12,2250
13,5,347,20,5,12,8,0,5.3,0,0,0,11,10,13,2650
13,5,345,20,1,12,8,0,5.3,0,0,0,10,9,12,2900
13,5,348,20,1,12,8,0,5.3,0,0,0,11,10,12,2400
13,10,235,20,5,12,8,0,5.3,0,0,0,10,9,12,2900
13,10,250,20,5,12,8,0,5.3,0,0,0,11,10,13,2900
13,10,239,20,1,12,8,0,5.3,0,0,0,10,9,12,2900
13,10,251,20,1,12,8,0,5.3,0,0,0,11,10,12,2650
13,14,63,12,5,13,8,0,4.7,0,0,0,10,9,13,2900
13,14,169,12,5,13,8,0,4.7,0,0,0,10,9,13,2650
13,16,326,1,5,12,8,0,4.6,0,0,0,13,11,16,2250
13,7,74,14,5,13,8,0,4.7,0,0,0,10,9,12,2400
13,7,213,14,5,13,8,0,4.7,0,0,0,10,9,12,2400
13,7,213,14,5,19,8,0,4.7,0,0,0,10,9,12,2400
13,9,152,14,5,12,8,0,5.4,0,0,0,11,10,13,2400
13,9,154,14,5,12,8,0,5.4,0,0,0,12,10,14,2400
13,21,211,14,5,13,8,0,4.7,0,0,0,10,9,12,2900
13,7,76,15,1,13,8,0,4.7,0,0,0,10,9,12,2900
13,7,215,15,1,13,8,0,4.7,0,0,0,10,9,12,2900
13,7,215,15,1,19,8,0,4.7,0,0,0,10,9,12,2900
13,9,153,15,1,12,8,0,5.4,0,0,0,10,9,12,2250
13,21,212,15,1,13,8,0,4.7,0,0,0,10,9,12,1950
13,6,330,4,3,12,6,0,3.3,0,0,0,13,11,17,2250
13,7,54,4,3,12,6,0,3.3,0,0,0,13,11,17,2900
13,6,23,12,5,13,8,0,4.7,0,0,0,10,9,12,2900
13,7,79,12,5,13,8,0,4.7,0,0,0,10,9,12,2900
13,6,24,13,1,13,8,0,4.7,0,0,0,10,9,12,2900
13,7,80,13,1,13,8,0,4.7,0,0,0,10,9,12,2900
13,19,42,0,5,15,6,0,3.0,0,0,0,15,13,19,2900
13,22,321,14,5,13,8,0,5.6,0,0,0,11,9,13,1950
13,22,323,15,1,13,8,0,5.6,0,0,0,10,9,12,2650
13,22,19,12,5,13,8,0,5.6,0,0,0,11,9,13,2650
13,22,21,13,1,13,8,0,5.6,0,0,0,10,9,13,2650
13,5,175,12,3,12,4,0,2.2,0,0,0,18,16,22,2400
13,5,177,12,3,12,4,0,2.2,0,0,0,18,16,22,2900
13,3,189,1,3,12,6,0,3.9,0,0,0,15,13,20,2900
13,5,180,1,3,12,6,0,3.5,0,0,0,17,14,22,1600
13,5,180,1,3,12,6,0,3.9,0,0,0,15,13,20,1700
13,5,282,14,5,12,8,0,5.3,0,0,0,13,11,15,1500
13,5,282,14,5,14,8,0,5.3,0,0,0,12,10,15,1500
13,5,282,14,5,14,8,0,6.2,0,0,0,11,10,14,1600
13,10,267,14,5,12,8,0,5.3,0,0,0,13,11,15,1700
13,10,267,14,5,14,8,0,5.3,0,0,0,12,10,15,1500
13,10,267,14,5,14,8,0,6.2,0,0,0,11,10,14,1500
13,5,26,12,5,14,8,0,5.3,0,0,0,12,10,15,1700
13,5,294,12,5,14,8,0,5.3,0,0,0,12,10,15,1950
13,5,302,12,5,14,8,0,5.3,0,0,0,12,10,15,1700
13,5,302,12,5,14,8,0,6.2,0,0,0,11,10,14,2250
13,10,357,12,5,14,8,0,5.3,0,0,0,12,10,15,2400
13,10,357,12,5,14,8,0,6.2,0,0,0,11,10,14,2650
13,10,372,12,5,14,8,0,5.3,0,0,0,12,10,15,2250
13,10,372,12,5,14,8,0,6.2,0,0,0,11,10,14,2400
13,4,98,12,5,14,8,0,6.2,0,0,0,11,10,14,2400
13,4,100,13,1,14,8,0,6.2,0,0,0,11,9,14,2650
13,4,102,12,5,14,8,0,6.2,0,0,0,11,10,14,2400
13,5,126,21,5,12,8,0,5.3,0,0,0,10,9,12,2400
13,10,243,20,5,12,8,0,5.3,0,0,0,11,10,13,2650
13,10,245,20,5,12,8,0,5.3,0,0,0,10,9,12,2400
13,10,241,21,5,12,8,0,5.3,0,0,0,10,9,12,2650
13,5,342,20,5,12,8,0,5.3,0,0,0,11,10,13,2250
13,5,343,20,5,12,8,0,5.3,0,0,0,10,9,12,2650
13,5,133,21,1,12,8,0,5.3,0,0,0,10,9,12,2900
13,10,239,20,1,12,8,0,5.3,0,0,0,10,9,12,2650
13,10,237,20,1,12,8,0,5.3,0,0,0,11,10,12,2900
13,10,247,21,1,12,8,0,5.3,0,0,0,10,9,12,2900
13,5,344,20,1,12,8,0,5.3,0,0,0,11,10,12,2900
13,5,346,20,1,12,8,0,5.3,0,0,0,10,9,12,1800
13,5,175,12,3,18,4,0,2.2,0,0,0,19,16,23,1950
13,5,175,12,3,18,4,0,2.4,0,0,0,19,16,22,2250
13,5,175,12,3,12,4,0,2.4,0,0,0,17,15,21,1800
13,5,177,12,3,18,4,0,2.2,0,0,0,19,16,23,2250
13,5,177,12,3,18,4,0,2.4,0,0,0,19,16,22,2900
13,5,177,12,3,12,4,0,2.4,0,0,0,17,15,21,2900
13,10,274,15,1,12,8,0,5.3,0,0,0,12,10,14,2900
13,10,274,15,1,14,8,0,5.3,0,0,0,12,10,15,2900
13,10,274,15,1,14,8,0,6.2,0,0,0,11,9,14,2900
13,10,276,15,1,14,8,0,6.2,0,0,0,11,9,14,2900
13,5,289,15,1,12,8,0,5.3,0,0,0,12,10,14,2050
13,5,289,15,1,14,8,0,5.3,0,0,0,12,10,15,2650
13,5,289,15,1,14,8,0,6.2,0,0,0,11,9,14,2400
13,5,304,13,1,14,8,0,5.3,0,0,0,12,10,15,2650
13,5,304,13,1,14,8,0,6.2,0,0,0,11,9,14,2650
13,10,359,13,1,14,8,0,5.3,0,0,0,12,10,15,2900
13,10,359,13,1,14,8,0,6.2,0,0,0,11,9,14,2650
13,10,366,13,1,14,8,0,6.2,0,0,0,11,9,14,2900
13,5,285,14,5,14,8,0,5.3,0,0,0,13,11,16,2900
13,5,307,12,5,14,8,0,5.3,0,0,0,13,11,16,2900
13,6,23,12,5,13,8,0,4.7,0,0,0,10,9,13,2250
13,6,24,13,1,13,8,0,4.7,0,0,0,10,9,12,2400
13,6,258,2,3,12,6,0,2.7,0,0,0,16,13,20,2650
13,6,260,0,3,12,6,0,2.7,0,0,0,15,12,19,2250
13,6,328,4,3,12,6,0,3.3,0,0,0,13,11,16,2400
13,7,30,2,3,12,6,0,2.7,0,0,0,16,13,20,2400
13,7,55,4,3,12,6,0,3.3,0,0,0,13,11,16,2650
13,7,74,14,5,13,8,0,4.7,0,0,0,10,9,13,2650
13,7,76,15,1,13,8,0,4.7,0,0,0,10,9,12,2400
13,7,79,12,5,13,8,0,4.7,0,0,0,10,9,13,2650
13,7,80,13,1,13,8,0,4.7,0,0,0,10,9,12,2400
13,7,213,14,5,13,8,0,4.7,0,0,0,10,9,13,2650
13,7,215,15,1,13,8,0,4.7,0,0,0,10,9,12,2250
13,9,73,1,5,12,8,0,4.6,0,0,0,14,12,17,2650
13,9,152,14,5,14,8,0,5.4,0,0,0,12,10,14,2400
13,9,153,15,1,14,8,0,5.4,0,0,0,11,10,13,2650
13,10,270,14,5,14,8,0,5.3,0,0,0,13,11,16,2900
13,10,362,12,5,14,8,0,5.3,0,0,0,13,11,16,2900
13,14,63,12,5,13,8,0,4.7,0,0,0,10,9,13,2900
13,14,64,13,1,13,8,0,4.7,0,0,0,10,9,12,2900
13,14,169,12,5,13,8,0,4.7,0,0,0,10,9,13,2650
13,14,170,13,1,13,8,0,4.7,0,0,0,10,9,13,2050
13,20,172,1,5,12,8,0,4.6,0,0,0,14,12,17,1950
13,16,327,1,5,12,8,0,4.6,0,0,0,14,12,17,1950
13,19,42,0,5,15,6,0,3.0,0,0,0,15,13,19,2050
13,19,43,0,1,15,6,0,3.0,0,0,0,15,13,19,2900
13,21,211,14,5,13,8,0,4.7,0,0,0,10,9,13,2900
13,21,212,15,1,13,8,0,4.7,0,0,0,10,9,12,2650
13,29,263,13,1,8,8,0,5.7,0,0,0,10,9,12,2900
13,29,338,15,1,8,8,0,5.7,0,0,0,11,10,13,2650
13,9,109,12,5,14,8,0,5.4,0,0,0,11,10,14,2900
13,16,204,12,5,14,8,0,5.4,0,0,0,11,10,14,2650
13,9,160,2,2,8,6,120,3.0,0,0,0,15,13,18,1700
13,9,161,2,3,7,6,122,3.0,0,0,0,15,13,20,2900
13,20,196,2,2,8,6,121,3.0,0,0,0,15,13,18,2650
13,20,197,2,3,7,6,123,3.0,0,0,0,15,13,20,1950
13,29,339,15,4,8,8,39,5.7,0,0,0,11,10,13,2400
13,22,20,12,5,13,8,293,5.6,0,0,0,11,9,13,2400
13,22,22,13,0,13,8,291,5.6,0,0,0,11,9,13,2400
13,29,264,13,4,8,8,40,5.7,0,0,0,10,9,12,2250
13,5,193,2,3,12,6,181,3.5,0,0,0,17,14,22,2650
13,5,193,2,3,8,4,202,2.4,0,0,0,18,15,23,2650
13,5,193,2,3,12,4,201,2.4,0,0,0,18,16,23,2650
13,28,25,2,3,8,4,203,2.4,0,0,0,18,15,23,2650
13,3,190,1,3,12,6,178,3.9,0,0,0,15,13,20,2650
13,5,182,1,3,12,6,179,3.9,0,0,0,15,13,20,2900
13,5,182,1,3,12,6,183,3.5,0,0,0,17,14,22,2900
13,9,152,14,5,14,8,189,5.4,0,0,0,12,10,14,1700
13,9,153,15,0,14,8,190,5.4,0,0,0,11,10,13,1600
13,6,329,4,3,12,6,508,3.3,0,0,0,13,12,17,1500
13,7,168,4,3,12,6,507,3.3,0,0,0,13,12,17,1500
13,5,176,12,3,18,4,159,2.2,0,0,0,19,16,23,1700
13,5,176,12,3,12,4,163,2.4,0,0,0,17,15,21,1600
13,5,176,12,3,12,4,155,2.2,0,0,0,18,16,22,1500
13,5,176,12,3,18,4,167,2.4,0,0,0,19,16,22,1500
13,5,178,12,3,12,4,162,2.4,0,0,0,17,15,21,1950
13,5,178,12,3,18,4,158,2.2,0,0,0,19,16,23,1700
13,5,178,12,3,12,4,154,2.2,0,0,0,18,16,22,1600
13,5,178,12,3,18,4,166,2.4,0,0,0,19,16,22,1700
13,9,109,12,5,14,8,196,5.4,0,0,0,11,9,13,1600
13,16,204,12,5,14,8,198,5.4,0,0,0,11,9,13,2400
13,24,163,0,3,12,4,200,2.4,0,0,0,18,16,23,2250
13,24,163,0,3,8,4,204,2.4,0,0,0,18,15,23,2650
13,24,163,0,3,12,6,182,3.5,0,0,0,17,14,22,2250
13,9,73,1,5,12,8,151,4.6,0,0,0,14,12,17,2650
13,20,172,1,5,12,8,152,4.6,0,0,0,14,12,17,2250
13,16,327,1,5,12,8,154,4.6,0,0,0,14,12,17,2650
13,19,45,0,5,15,6,24,3.0,0,0,0,15,13,19,2250
13,19,44,0,0,15,6,26,3.0,0,0,0,15,13,19,2650
13,11,174,15,0,12,8,891,5.3,0,0,0,10,9,12,2250
13,5,123,20,5,12,8,850,5.3,0,0,0,11,10,13,2250
13,5,125,20,5,12,8,854,5.3,0,0,0,11,10,13,1950
13,5,130,20,2,12,8,860,5.3,0,0,0,11,10,13,1800
13,5,132,20,2,12,8,864,5.3,0,0,0,10,9,12,2250
13,10,244,20,5,12,8,851,5.3,0,0,0,11,10,13,1800
13,10,246,20,5,12,8,855,5.3,0,0,0,11,10,13,2900
13,10,238,20,2,12,8,861,5.3,0,0,0,11,10,13,2900
13,10,240,20,2,12,8,865,5.3,0,0,0,10,9,12,2250
13,5,127,21,5,12,8,853,5.3,0,0,0,11,10,13,2900
13,5,134,21,2,12,8,863,5.3,0,0,0,10,9,12,2900
13,10,242,21,5,12,8,852,5.3,0,0,0,11,10,13,2050
13,10,248,21,2,12,8,862,5.3,0,0,0,10,9,12,2050
13,9,108,12,3,14,6,200,3.0,0,0,0,16,14,19,1800
13,17,336,12,3,14,6,203,3.0,0,0,0,16,14,19,2650
13,20,195,12,3,14,6,204,3.0,0,0,0,16,14,19,2650
13,9,106,13,0,14,6,201,3.0,0,0,0,14,13,17,2400
13,11,173,13,0,12,8,890,5.3,0,0,0,10,9,12,2650
13,17,335,13,0,14,6,202,3.0,0,0,0,15,13,17,1950
13,20,194,13,0,14,6,205,3.0,0,0,0,14,13,17,1950
13,22,325,14,5,13,8,293,5.6,0,0,0,11,9,13,2650
13,7,77,15,0,13,8,39,4.7,0,0,0,10,9,12,2900
13,7,75,14,5,13,8,38,4.7,0,0,0,10,9,13,2650
13,7,214,14,5,13,8,26,4.7,0,0,0,10,9,13,2650
13,7,216,15,0,13,8,27,4.7,0,0,0,10,9,12,2650
13,24,162,0,3,12,6,153,3.5,0,0,0,17,14,22,2900
13,5,192,2,3,12,6,152,3.5,0,0,0,17,14,22,2400
13,6,261,0,3,12,6,535,2.7,0,0,0,15,13,19,2250
13,6,262,2,3,12,6,533,2.7,0,0,0,16,14,20,2650
13,7,31,2,3,12,6,534,2.7,0,0,0,16,14,20,2250
13,22,322,14,5,13,8,294,5.6,0,0,0,11,9,13,2650
13,22,324,15,0,13,8,292,5.6,0,0,0,10,9,12,2250
13,5,283,14,5,12,8,951,4.8,0,0,0,12,10,14,2650
13,5,283,14,5,14,8,911,5.3,0,0,0,13,11,16,2650
13,5,283,14,5,14,8,931,6.2,0,0,0,11,10,14,2250
13,5,286,14,5,14,8,960,5.3,0,0,0,13,11,16,2400
13,10,268,14,5,12,8,950,4.8,0,0,0,12,10,14,2250
13,10,268,14,5,14,8,910,5.3,0,0,0,13,11,16,2400
13,10,268,14,5,14,8,932,6.2,0,0,0,11,10,14,2250
13,10,271,14,5,14,8,961,5.3,0,0,0,13,11,16,2400
13,5,290,15,0,12,8,956,4.8,0,0,0,11,10,13,2650
13,5,290,15,0,14,8,941,5.3,0,0,0,13,11,16,2900
13,5,290,15,0,14,8,937,6.2,0,0,0,11,9,13,2900
13,10,275,15,0,12,8,955,4.8,0,0,0,11,10,13,2650
13,10,275,15,0,14,8,940,5.3,0,0,0,13,11,16,2050
13,10,275,15,0,14,8,936,6.2,0,0,0,11,9,13,1950
13,10,277,15,2,14,8,938,6.2,0,0,0,11,9,13,1800
13,4,99,12,5,14,8,926,6.2,0,0,0,12,10,16,1950
13,4,103,12,5,14,8,928,6.2,0,0,0,12,10,16,1950
13,5,27,12,5,14,8,916,5.3,0,0,0,13,11,16,2050
13,5,27,12,5,14,8,935,6.2,0,0,0,11,9,14,2050
13,5,295,12,5,14,8,915,5.3,0,0,0,13,11,16,1800
13,5,295,12,5,14,8,934,6.2,0,0,0,11,9,14,1950
13,5,303,12,5,14,8,912,5.3,0,0,0,13,11,16,1950
13,10,358,12,5,14,8,913,5.3,0,0,0,13,11,16,2650
13,10,358,12,5,14,8,925,6.2,0,0,0,12,10,16,2650
13,10,373,12,5,14,8,914,5.3,0,0,0,13,11,16,2650
13,10,373,12,5,14,8,927,6.2,0,0,0,12,10,16,2900
13,10,373,12,5,14,8,933,6.2,0,0,0,11,9,14,1600
13,4,101,13,2,14,8,930,6.2,0,0,0,12,10,15,1600
13,5,305,13,0,14,8,942,5.3,0,0,0,13,11,16,1700
13,10,360,13,0,14,8,943,5.3,0,0,0,13,11,16,1600
13,10,367,13,2,14,8,929,6.2,0,0,0,12,10,15,2900
13,9,110,13,0,14,8,197,5.4,0,0,0,11,9,13,2650
13,5,282,14,5,14,8,339,5.3,0,0,0,13,11,16,3200
13,5,282,14,5,12,8,382,4.8,0,0,0,12,10,14,3200
13,5,285,14,5,14,8,349,5.3,0,0,0,13,11,16,2900
13,10,267,14,5,14,8,344,5.3,0,0,0,13,11,16,2900
13,10,267,14,5,12,8,383,4.8,0,0,0,12,10,14,1950
13,10,270,14,5,14,8,352,5.3,0,0,0,13,11,16,1800
13,5,289,15,0,14,8,466,5.3,0,0,0,13,11,16,1700
13,5,289,15,0,12,8,495,4.8,0,0,0,11,10,13,2400
13,10,274,15,0,14,8,469,5.3,0,0,0,13,11,16,2400
13,10,274,15,0,12,8,496,4.8,0,0,0,11,10,13,2400
13,5,138,21,5,14,8,600,4.8,0,0,0,10,8,12,2650
13,10,241,21,5,14,8,601,4.8,0,0,0,10,8,12,2650
13,5,26,12,5,14,8,337,5.3,0,0,0,13,11,16,2250
13,5,294,12,5,14,8,338,5.3,0,0,0,13,11,16,2250
13,5,302,12,5,14,8,336,5.3,0,0,0,13,11,16,2050
13,10,357,12,5,14,8,341,5.3,0,0,0,13,11,16,2050
13,10,372,12,5,14,8,342,5.3,0,0,0,13,11,16,2650
13,14,169,12,5,13,6,31,3.6,0,0,0,14,13,17,2650
13,5,28,13,0,14,8,464,5.3,0,0,0,13,11,16,2650
13,5,296,13,0,14,8,500,5.3,0,0,0,13,11,16,2650
13,5,304,13,0,14,8,465,5.3,0,0,0,13,11,16,2900
13,10,359,13,0,14,8,468,5.3,0,0,0,13,11,16,2900
13,10,374,13,0,14,8,467,5.3,0,0,0,13,11,16,3200
13,14,170,13,0,13,6,32,3.6,0,0,0,14,12,16,3200
13,2,70,19,2,8,12,47,6.0,1,0,0,10,8,14,2900
13,2,69,18,2,8,12,44,6.0,1,0,0,9,8,13,3200
14,2,71,18,2,8,12,46,6.0,1,0,0,10,8,14,3200
14,2,65,2,2,8,12,45,6.0,1,0,0,9,8,13,3200
14,9,160,2,2,8,6,80,3.0,0,0,0,15,13,18,1700
14,20,196,2,2,8,6,180,3.0,0,0,0,15,13,18,1600
14,20,198,2,3,8,6,280,3.0,0,0,0,16,14,20,1500
14,9,161,2,3,8,6,380,3.0,0,0,0,16,14,20,1500
14,5,192,2,3,8,4,149,2.4,0,0,0,17,15,23,1700
14,3,189,1,3,12,6,58,3.9,0,0,0,15,13,19,1600
14,5,180,1,3,12,6,59,3.9,0,0,0,15,13,19,1500
14,5,180,1,3,12,6,93,3.5,0,0,0,17,14,21,1500
14,7,74,14,5,13,8,52,4.7,0,0,0,10,9,13,1950
14,7,213,14,5,13,8,56,4.7,0,0,0,10,9,12,1700
14,5,282,14,5,14,8,368,6.2,0,0,0,11,9,13,1700
14,10,267,14,5,14,8,370,6.2,0,0,0,11,9,13,2400
14,7,76,15,0,13,8,53,4.7,0,0,0,10,9,12,2250
14,7,215,15,0,13,8,57,4.7,0,0,0,10,9,12,2650
14,5,289,15,0,14,8,489,6.2,0,0,0,10,9,13,2250
14,10,274,15,0,14,8,491,6.2,0,0,0,10,9,13,2650
14,10,276,15,2,14,8,492,6.2,0,0,0,11,9,13,2250
14,5,122,20,5,12,8,406,5.3,0,0,0,11,10,13,2900
14,5,124,20,5,12,8,407,5.3,0,0,0,11,10,13,2250
14,10,243,20,5,12,8,409,5.3,0,0,0,11,10,13,2250
14,10,245,20,5,12,8,410,5.3,0,0,0,11,10,13,2250
14,5,137,20,5,14,8,417,6.0,0,0,0,9,8,12,2250
14,5,136,20,5,14,8,420,6.0,0,0,0,9,8,12,700
14,5,139,20,5,14,8,421,6.0,0,0,0,9,8,12,1800
14,10,254,20,5,14,8,422,6.0,0,0,0,9,8,12,1950
14,10,253,20,5,14,8,425,6.0,0,0,0,9,8,12,1800
14,10,256,20,5,14,8,426,6.0,0,0,0,9,8,12,2050
14,5,131,20,2,12,8,506,5.3,0,0,0,10,9,12,1800
14,5,129,20,2,12,8,508,5.3,0,0,0,11,10,13,1950
14,10,237,20,2,12,8,510,5.3,0,0,0,11,10,13,2900
14,10,239,20,2,12,8,511,5.3,0,0,0,10,9,12,2900
14,5,126,21,5,12,8,405,5.3,0,0,0,11,10,13,2050
14,10,241,21,5,12,8,408,5.3,0,0,0,11,10,13,2050
14,5,138,21,5,14,8,418,6.0,0,0,0,9,8,12,2050
14,5,140,21,5,14,8,419,6.0,0,0,0,9,8,12,2050
14,10,252,21,5,14,8,423,6.0,0,0,0,9,8,12,2900
14,10,255,21,5,14,8,424,6.0,0,0,0,9,8,12,2900
14,5,133,21,2,12,8,507,5.3,0,0,0,10,9,12,2050
14,10,247,21,2,12,8,509,5.3,0,0,0,10,9,12,2900
14,5,175,12,3,12,4,33,2.4,0,0,0,17,15,21,2650
14,5,177,12,3,12,4,34,2.4,0,0,0,17,15,21,2900
14,5,175,12,3,12,4,141,2.2,0,0,0,18,16,21,2900
14,5,177,12,3,12,4,142,2.2,0,0,0,18,16,21,2650
14,5,175,12,3,18,4,143,2.2,0,0,0,19,16,22,2900
14,5,177,12,3,18,4,144,2.2,0,0,0,19,16,22,2900
14,10,357,12,5,14,8,375,6.2,0,0,0,12,10,15,2900
14,10,372,12,5,14,8,376,6.2,0,0,0,13,12,15,2050
14,4,98,12,5,14,8,377,6.2,0,0,0,12,10,15,1800
14,4,102,12,5,14,8,378,6.2,0,0,0,12,10,15,2400
14,5,175,12,3,18,4,379,2.4,0,0,0,19,16,22,2650
14,5,177,12,3,18,4,380,2.4,0,0,0,19,16,22,3200
14,4,100,13,2,14,8,493,6.2,0,0,0,12,10,14,2050
14,10,366,13,2,14,8,494,6.2,0,0,0,12,10,14,2250
14,4,104,13,2,14,8,522,6.2,0,0,0,11,9,13,2050
14,10,375,13,2,14,8,523,6.2,0,0,0,11,9,13,2250
14,19,42,0,5,15,6,24,3.0,0,0,0,15,13,19,2400
14,19,43,0,0,15,6,26,3.0,0,0,0,15,13,18,2250
14,9,73,1,5,12,8,72,4.6,0,0,0,14,12,17,2250
14,20,172,1,5,12,8,74,4.6,0,0,0,14,12,17,2400
14,16,327,1,5,12,8,75,4.6,0,0,0,14,12,17,1950
14,22,322,14,5,13,8,293,5.6,0,0,0,11,9,13,1800
14,22,324,15,0,13,8,294,5.6,0,0,0,10,9,13,2650
14,29,339,15,4,8,8,70,5.7,0,0,0,11,10,13,2900
14,9,85,20,5,12,8,212,4.6,0,0,0,11,10,12,2650
14,9,85,20,5,12,8,213,5.4,0,0,0,10,9,12,2650
14,9,92,20,5,12,8,215,5.4,0,0,0,10,9,12,2900
14,9,83,20,5,12,8,218,5.4,0,0,0,10,9,12,2650
14,9,83,20,5,12,8,220,4.6,0,0,0,11,10,12,2900
14,9,93,21,5,12,8,216,5.4,0,0,0,10,9,11,3200
14,9,84,21,5,12,8,219,5.4,0,0,0,10,9,12,3200
14,9,84,21,5,12,8,221,4.6,0,0,0,10,9,12,3200
14,5,97,12,3,14,6,53,3.0,0,0,0,14,12,18,3200
14,9,109,12,5,14,8,111,5.4,0,0,0,12,10,15,3200
14,9,108,12,3,14,6,581,3.0,0,0,0,16,14,18,2400
14,10,319,12,3,14,6,54,3.0,0,0,0,14,12,18,2250
14,16,205,13,0,14,8,112,5.4,0,0,0,11,9,13,2650
14,16,204,12,5,14,8,113,5.4,0,0,0,12,10,15,2250
14,17,336,12,3,14,6,182,3.0,0,0,0,16,14,18,2650
14,20,195,12,3,14,6,184,3.0,0,0,0,16,14,18,2250
14,22,20,12,5,13,8,291,5.6,0,0,0,11,9,14,2900
14,4,105,13,2,14,8,536,6.2,0,0,0,11,9,13,2650
14,5,96,13,2,14,6,55,3.0,0,0,0,14,12,17,2050
14,9,110,13,0,14,8,110,5.4,0,0,0,11,9,13,2050
14,9,106,13,2,14,6,175,3.0,0,0,0,14,13,17,2250
14,10,318,13,2,14,6,56,3.0,0,0,0,14,12,17,2400
14,17,335,13,2,14,6,179,3.0,0,0,0,14,13,17,2250
14,20,194,13,2,14,6,177,3.0,0,0,0,14,13,17,2400
14,22,22,13,0,13,8,292,5.6,0,0,0,11,9,13,2250
14,29,264,13,4,8,8,69,5.7,0,0,0,10,9,13,2250
14,6,4,0,3,14,6,211,3.6,0,0,0,16,14,21,2650
14,3,222,2,3,8,4,152,2.0,1,0,0,16,13,21,2050
14,3,222,2,3,19,4,163,2.0,1,0,0,17,15,22,2050
